transaction_id,timestamp,account_id,merchant,location,amount,currency,device_type,transaction_type,is_anomaly
892e50de-51bd-47c9-b3d7-53063795dff5,2025-01-31T11:08:29,61861306,Johnson-Pugh,South Rachel,38.87,ZAR,Mobile,Purchase,0
73608c3b-235a-49ad-bfe0-5cde665bc6be,2025-03-19T07:23:51,61410004,Hansen Inc,Matthewmouth,210.47,ZAR,Web,Withdrawal,0
d18d61f3-c6d4-4866-8d10-7bbd514c7e3c,2025-04-10T16:52:33,50276548,Scott-Brown,Diazview,132.17,ZAR,Mobile,Transfer,0
f76b77ca-13f5-4a49-b31b-fca31431b0b3,2025-06-13T00:01:31,84689941,"Ayers, Wagner and Mason",Johnburgh,108.78,ZAR,POS,Transfer,0
4a2c74ff-5ee2-47f1-8a39-e7276e65adf7,2025-05-12T05:32:06,87711386,"Miller, Clark and Williams",Danielburgh,35.66,ZAR,Web,Withdrawal,0
0292c944-e060-4d14-b624-5d6dea095a53,2025-05-11T04:16:03,12340765,Newman-James,Aliciabury,289.95,ZAR,Mobile,Withdrawal,0
5d701670-de1d-40b6-8e05-7f8eae4ddf4a,2025-02-09T00:59:51,59939754,Ramirez-Sosa,North Adam,24.68,ZAR,POS,Withdrawal,0
77c0ae3f-902e-4786-bc1c-9af8fb76ef41,2025-03-01T03:15:48,71378576,"Russell, Wilkins and Miller",Rebeccaburgh,63.64,ZAR,Mobile,Withdrawal,0
5da3b0fb-4ddf-434f-91c4-aac8b66f7bb6,2025-01-29T12:18:44,17326540,"Williams, Ritter and Moore",Howeborough,19.74,ZAR,POS,Purchase,0
a54f081a-425b-4b0c-af6d-7b94de3797aa,2025-04-29T19:42:33,51365241,"Robinson, Rodriguez and Burke",Abigailview,25.96,ZAR,Web,Purchase,0
65a7775a-de32-4d77-8a7b-2e6d24c7da2e,2025-02-17T11:00:35,29652916,Bailey Group,Grahamview,1.22,ZAR,POS,Purchase,0
90825f2d-bfe3-43cf-b0fa-01fc71101ba5,2025-03-31T18:08:35,68804672,Charles Inc,Lake Cody,266.89,ZAR,Mobile,Purchase,0
e38e2851-8792-408c-b716-eb66b46b0d82,2025-04-17T12:01:46,55674970,Higgins Ltd,Lake Cheryl,40.5,ZAR,POS,Purchase,0
2a05a4e9-24e4-40a0-96a0-54e5ce19a392,2025-03-23T19:52:58,49582259,"Collins, Ruiz and Carr",East Rebeccaton,175.37,ZAR,Web,Transfer,0
5801f1ea-90e0-468c-8657-6d4ad3667904,2025-01-07T03:19:10,39941671,"Wallace, Nelson and Davis",Antonioton,27.29,ZAR,POS,Withdrawal,0
279b6889-ba24-4d02-b69a-ccdffee7136f,2025-05-30T01:51:45,24772863,Hernandez Group,North Stacyside,138.62,ZAR,Mobile,Withdrawal,0
6d63ef26-62f4-4d12-b64e-484599a41a30,2025-04-03T13:15:07,74072414,"Carter, Medina and Powers",North Joseph,162.7,ZAR,Web,Withdrawal,0
4337afdd-0591-4394-b161-1fb8e3f5594e,2025-02-25T00:25:37,74127661,Jones PLC,Joshuaview,82.36,ZAR,Web,Purchase,0
7e9c6e2b-a2ff-4fe6-9c6d-6224386bdb64,2025-03-04T22:35:02,21110201,"Martinez, Johnson and Miranda",Yorkborough,23.7,ZAR,Web,Withdrawal,0
665cd551-4994-4929-b003-60f332b09743,2025-01-30T08:02:52,35155615,Beck Group,South Julieport,26.61,ZAR,Mobile,Transfer,0
76bca932-1619-49d0-bcef-f9335ae0d4cd,2025-01-10T21:38:50,31529217,Benson-Morse,New Troyville,126.59,ZAR,Web,Withdrawal,0
0d3e5657-7912-46df-8bff-dc131bece2af,2025-05-16T13:58:25,72393464,Gonzalez LLC,Lake Frederickberg,48.81,ZAR,Mobile,Withdrawal,0
a083679e-a656-4f73-b928-059d5f7c9a1f,2025-03-28T15:05:58,99957270,Khan-Campbell,West Danatown,24.1,ZAR,POS,Withdrawal,0
b2fdfdd1-2ca9-4258-a0e7-66ca470643ec,2025-05-14T11:39:33,51479973,"Martin, Davis and Walker",Cynthiaville,55.9,ZAR,POS,Purchase,0
5c8e8d95-9688-4140-b393-647ebc7d07cf,2025-04-18T12:43:21,97037625,Suarez-Brock,Lake James,345.9,ZAR,Mobile,Transfer,0
a10da6f3-5b27-4335-af7e-b36f7d025861,2025-03-01T13:22:39,36441411,Gentry-Sheppard,North Jonathanville,313.76,ZAR,Web,Transfer,0
cadf736d-30e4-4ae0-95f5-c707a4534388,2025-04-23T13:24:13,19103760,Sparks PLC,Robersonchester,159.16,ZAR,Mobile,Transfer,0
f71dff00-7a34-408d-b74d-0ab038c9d7f6,2025-02-02T16:14:08,24550774,Harris and Sons,North Wesleyview,156.41,ZAR,Web,Transfer,0
d3c712f9-b2fd-407b-9131-926a1a70c3fa,2025-06-17T22:27:59,50410440,Reynolds-Allison,Wilsonstad,108.28,ZAR,POS,Withdrawal,0
9e535062-07b6-4a80-bd66-ef16c27ed13d,2025-02-01T17:47:15,10427606,Yates-Harrison,Nicholasside,73.18,ZAR,POS,Withdrawal,0
348eb118-ae61-40de-ad3c-830ee841c096,2025-03-31T16:46:34,26972760,Myers and Sons,Ericchester,103.49,ZAR,Web,Transfer,0
4e38af6f-6ab6-4b8f-b4d4-528e38954cbb,2025-03-10T12:09:29,10138699,"Nelson, Jones and Thornton",Port Laura,22.46,ZAR,Web,Transfer,0
cc8168c4-bb3c-4289-aa73-fef8e15a65fb,2025-05-04T15:33:13,61271366,"White, Garcia and Nichols",Lisaton,3.84,ZAR,Web,Transfer,0
ace1d8f2-dcb9-40a5-a4a3-f0e547214184,2025-01-27T13:57:03,49651085,Bond PLC,Port Danielstad,50.17,ZAR,Mobile,Withdrawal,0
bfdfe758-5384-43e1-bf3e-32af60b4d63e,2025-03-27T05:54:40,13127082,Vargas-Humphrey,Steeleberg,147.16,ZAR,Web,Transfer,0
89f9d138-2adf-43d9-8e34-5174b9d137a0,2025-04-20T05:24:27,98308714,Wright LLC,Port Josephmouth,72.35,ZAR,Mobile,Transfer,0
8224a936-61b4-43a3-beb7-1d7fb8772f0b,2025-03-28T06:08:22,20023898,"Neal, Patterson and Baker",Nathanielside,64.81,ZAR,POS,Purchase,0
467cc4b6-cab6-43f1-b283-db41818066c8,2025-05-29T15:08:50,42616886,Lee Group,South Jacob,37.37,ZAR,POS,Purchase,0
52cf886c-0551-4aac-80ce-e7004d58dce5,2025-04-02T09:15:06,66389496,Carpenter Ltd,Port Shaun,53.43,ZAR,Web,Transfer,0
51b8b17c-fcd5-40fc-bfde-c9c998e90167,2025-04-11T17:47:56,80055652,Benitez LLC,Lake Stephaniechester,95.68,ZAR,Mobile,Purchase,0
5a7ac1f1-1c40-462b-b49c-fd8f12911753,2025-03-07T23:57:23,46121728,Calderon Ltd,Kellychester,46.11,ZAR,Web,Withdrawal,0
03decc29-4977-4a66-b28f-45c90c94f612,2025-04-21T22:06:03,88126763,Hughes LLC,Ryanport,373.05,ZAR,Mobile,Purchase,0
4e675b5a-e04f-423a-87ec-e1f846dc27cf,2025-06-09T16:31:59,45487307,Parks-Allen,Vangchester,6.57,ZAR,Web,Purchase,0
59c2bc4a-872f-4a1b-b573-8abe1b616fe9,2025-03-23T00:26:43,17459364,Flores-Hernandez,Tapiaside,161.12,ZAR,POS,Purchase,0
90ee42b9-19f3-4510-990d-8191261b921a,2025-05-06T18:52:26,23707493,Gonzalez and Sons,Amyfurt,43.33,ZAR,Web,Transfer,0
78ff6c65-9509-4234-ac7b-bdc6aa2a3950,2025-01-15T05:49:00,60643971,Conrad-Harrison,East Barbara,88.62,ZAR,Web,Withdrawal,0
d11827ff-0298-475b-a24b-2660e608e4b6,2025-04-29T00:33:50,29336779,"Quinn, Potter and Wright",Victoriaton,134.54,ZAR,Mobile,Withdrawal,0
510d78df-f99e-4f3f-af0f-b8a296400f9b,2025-04-01T05:35:15,17333261,"Galloway, Johnson and Hays",Georgeport,113.18,ZAR,Mobile,Purchase,0
704d534d-5078-4b70-9059-245521ec334c,2025-04-11T01:44:05,27530793,"Serrano, Avery and Waters",Moralesburgh,17.98,ZAR,POS,Purchase,0
5c0efdbf-c542-4df4-a019-2535f4979064,2025-01-12T09:17:59,74779931,Brown PLC,Andrewsborough,1.31,ZAR,Web,Withdrawal,0
c8cba4b4-06be-4b10-a4c1-282fc8fff0b1,2025-01-11T06:15:24,73779306,Clayton PLC,Lisafort,202.01,ZAR,POS,Purchase,0
278ae977-0772-40fe-9384-d125c61d3ef0,2025-04-20T20:44:05,82099200,Mercer LLC,Hatfieldside,204.77,ZAR,Web,Transfer,0
d82f1bba-0f98-44a8-a011-72816a37d6c5,2025-03-24T14:18:36,79789256,Taylor-Lewis,Newtonview,97.79,ZAR,POS,Withdrawal,0
47503a1e-5e36-4787-bf64-b68b8ed1d8d0,2025-01-09T08:46:20,68894398,Finley-Thomas,Escobarmouth,73.03,ZAR,Mobile,Withdrawal,0
23c63322-7fdd-4cde-9498-71000cbbe64b,2025-02-22T17:52:41,99683269,Burke Ltd,Johnsonburgh,23.71,ZAR,Web,Transfer,0
8713970c-7454-4a64-bc21-09155cf708d9,2025-02-25T14:56:50,95111271,Lewis-Blake,West Haileychester,4.67,ZAR,POS,Transfer,0
c84fbd5c-9036-4b8a-8d4a-44c0fca3a748,2025-06-14T02:55:16,23122629,Parrish Group,South Kimberlyfurt,22.81,ZAR,Mobile,Transfer,0
77061271-6b66-45bf-9837-39b2c1ad7192,2025-05-31T05:07:14,25299427,Torres-Johnson,Port Tarachester,15.06,ZAR,POS,Withdrawal,0
524e8212-7eb7-4ce8-a986-6e5445ceccf4,2025-01-29T17:09:42,81141379,Henderson-Adkins,Ramireztown,5.34,ZAR,POS,Withdrawal,0
018bd22a-c019-409e-8596-cb7b1216c8b6,2025-06-03T14:07:19,97034659,"Myers, Hunt and Young",South Jamesburgh,87.78,ZAR,POS,Purchase,0
ccea5817-87d6-4b04-9070-7ba730fdc741,2025-06-18T07:52:26,68873468,"Powers, Maldonado and Wright",Anaburgh,4.04,ZAR,Web,Withdrawal,0
c10b6fa4-3269-4f56-b5e1-5cc206a620e0,2025-01-23T01:38:14,69337669,Romero Group,Lake Olivia,119.08,ZAR,POS,Withdrawal,0
ac87e72d-fb52-4386-877f-4401cba148a3,2025-04-24T03:29:52,50326075,Henderson Group,Richardport,183.7,ZAR,POS,Withdrawal,0
622105af-921a-4d07-b5fe-324c2a736126,2025-03-03T21:46:12,54860408,Martin Ltd,Port Jeffrey,217.14,ZAR,POS,Purchase,0
baea229c-56f1-4839-b91f-3448ca1bfbef,2025-01-21T23:58:33,71929503,Brown-Smith,Fosterfort,59.99,ZAR,POS,Withdrawal,0
dcf76f02-bae4-4af8-bc41-f8b4df727c53,2025-02-16T16:38:37,16217451,Smith-Stewart,Weberville,12,ZAR,Web,Withdrawal,0
242ef9e6-7874-4d7b-b60e-15ddcb643d18,2025-02-10T22:45:14,53693552,Smith Group,Rushtown,32.01,ZAR,POS,Withdrawal,0
eb039e70-661c-4ddc-b719-a6f1adb58268,2025-06-01T19:53:48,11231787,"Jimenez, Maxwell and Fisher",South Claudia,45.78,ZAR,Web,Transfer,0
52f4770a-d350-4d25-bf55-70e937a0d3da,2025-01-22T16:19:03,25315638,"Thomas, Hicks and Medina",Crawfordmouth,11.32,ZAR,Mobile,Withdrawal,0
97de6e09-dbdd-459e-9e32-adcf1d201f0e,2025-02-21T02:47:29,92948386,Pruitt-Martin,Port Christopher,38.05,ZAR,Mobile,Transfer,0
f4a96d81-5da7-498d-adda-5a40dd9d9a42,2025-04-19T15:33:50,65609934,Smith-Davis,East Raymond,60.76,ZAR,Web,Transfer,0
c530f0a7-5e36-402f-9cff-d0902b685fa3,2025-03-24T12:07:35,71250499,Willis-Howell,Lake Jason,127.01,ZAR,POS,Withdrawal,0
547ec1dc-b865-4852-884e-75995f094a24,2025-05-26T17:02:20,17878761,Best-Dominguez,West Adamland,66.17,ZAR,Web,Purchase,0
740bf495-e194-496a-b08d-158ca72f5334,2025-06-14T15:13:12,50231776,Valenzuela Ltd,North Julieborough,7.73,ZAR,Mobile,Transfer,0
c5250976-d7fa-48b1-8338-fdec9394ade3,2025-06-03T17:39:44,67699322,Ritter and Sons,Andreview,68.49,ZAR,POS,Transfer,0
a86b3755-1713-4825-ae73-5dec6a765adc,2025-03-26T04:36:41,80349152,"Jordan, Frost and Phillips",Port Tylerton,5.87,ZAR,Mobile,Withdrawal,0
bb6ace0e-17d2-4310-8c28-c489b5aafb8f,2025-03-14T08:55:23,13742596,Johnson LLC,Michaelchester,18904.15,ZAR,Unknown,Transfer,1
fdc6ffc8-635e-49c9-928d-1d0dd4481a80,2025-05-05T04:15:23,83827336,Bailey Group,Lake Patrickhaven,4.08,ZAR,POS,Purchase,0
35c4648b-785b-444b-b965-16c7bded6476,2025-01-11T15:59:27,59483419,Russell-Simon,Port Ian,52.35,ZAR,POS,Transfer,0
90527314-7e28-4630-9532-a158be549207,2025-03-09T01:19:04,36692325,Lewis-Smith,Mclaughlinmouth,365.72,ZAR,Web,Transfer,0
803337be-94d8-435f-b837-6a24af123135,2025-04-12T10:42:35,34477461,"Perez, Weeks and Taylor",Port Meganmouth,92.11,ZAR,Mobile,Withdrawal,0
a7b356e9-3f84-4d1c-b956-5955de17077d,2025-04-18T18:39:34,10030313,"Robinson, Bishop and Jackson",North Breannaburgh,19.47,ZAR,Web,Purchase,0
7983e4c0-cbff-4355-a2a3-e36d3dac5bd4,2025-03-14T07:43:28,45766343,Peterson Group,South Coryborough,123.3,ZAR,POS,Transfer,0
0a168921-fc21-4873-a4cd-36742282da67,2025-01-31T03:45:49,52095541,Vega PLC,Port Johntown,6.16,ZAR,Web,Purchase,0
06400a68-d313-4eec-a5cb-7c1d58f02e03,2025-05-21T01:52:54,53318932,Rice-Bird,West Mary,194.86,ZAR,Web,Withdrawal,0
d7c27e3b-a682-4203-b541-5ba535c7920a,2025-01-07T02:59:43,62494080,Johnson-Rush,New Carl,49.22,ZAR,Web,Transfer,0
1803f2ef-1029-4355-8e35-4a4f5018da32,2025-05-23T06:20:38,78914749,Noble Group,South Danielhaven,49.84,ZAR,Web,Purchase,0
39ff6655-bfca-4fa9-acc4-15fbc7242e82,2025-06-18T01:52:42,11256692,Phillips-Morgan,Karaside,149.02,ZAR,Web,Transfer,0
770148f1-21b2-487d-9607-f40b19d11696,2025-03-30T19:12:17,75123345,Dodson-Brown,Lake Alec,55.87,ZAR,POS,Purchase,0
d9596f0f-d7c6-47cc-9933-78b45c72b889,2025-05-10T05:02:43,87293849,"Andrews, Orozco and Weber",Boltonshire,33.95,ZAR,Web,Purchase,0
c4f0e0c0-80f1-4551-a83f-98e1eb9b7e3f,2025-04-03T13:22:16,18438884,Kerr Inc,Thompsonbury,73.43,ZAR,Mobile,Purchase,0
75a1d05e-115e-46ae-98a7-8d2b740e34fe,2025-03-28T10:31:47,17245290,Fowler LLC,Port Danielletown,50.17,ZAR,POS,Purchase,0
2ef864e8-b80c-450d-89c8-bcc7febce305,2025-06-17T21:30:24,45103127,Johnson Inc,Allenburgh,97.61,ZAR,POS,Transfer,0
9d9f51ad-11b4-49ee-9d91-3edecf642fbe,2025-04-20T19:02:17,82979215,"Daniels, Allison and Sanders",East Daniel,83.41,ZAR,POS,Withdrawal,0
31d5530d-21c2-4d51-98f8-2ffafe940179,2025-02-18T23:32:27,41000235,"Wallace, Fernandez and Wallace",New Toddview,67.92,ZAR,Mobile,Purchase,0
a1e73ce1-e58b-4185-9666-7385271b52c6,2025-02-18T21:42:06,79344656,"Johnson, Riggs and Hawkins",Michaelbury,45.76,ZAR,POS,Transfer,0
677f9e48-3f69-4fb7-8d26-56564a7c258a,2025-03-17T04:21:26,45935133,Bentley-Richards,Breannachester,397.35,ZAR,POS,Withdrawal,0
16d45559-1a7e-4bd3-aa85-aff7133d11a5,2025-05-08T06:06:23,87554899,"Williams, Noble and Hahn",Port John,300.79,ZAR,Mobile,Transfer,0
e6f5e5ba-c513-49ac-b2eb-d792f2fed370,2025-01-03T10:48:12,37204426,Mitchell Group,Jacobsland,93.32,ZAR,POS,Withdrawal,0
e19573c2-4dec-43f1-9c29-16bac6521f54,2025-03-11T13:02:34,21248839,"Hunter, Williams and Huber",Allisonchester,242.29,ZAR,Mobile,Transfer,0
dff38e9d-0918-4c0d-9620-2780645c526f,2025-03-02T09:34:05,43676424,Sweeney and Sons,Traceyfort,5.11,ZAR,POS,Purchase,0
9cbc3ad1-11be-43f0-800f-28360e683a32,2025-04-26T22:03:21,42218604,Martinez LLC,Hartchester,8.46,ZAR,Mobile,Transfer,0
b531d483-e38c-4492-b61f-b0152043057b,2025-06-19T04:25:27,22736458,Jackson-Johnson,Adrianaland,187.37,ZAR,Web,Purchase,0
1a73489f-861f-4e11-8f1d-d0070d3a64be,2025-03-26T06:51:09,20561327,Trujillo and Sons,Paulaport,10.18,ZAR,Mobile,Purchase,0
e9c31ca5-a2fb-46d1-a69c-5b15d69fd2d7,2025-04-08T20:05:57,73375083,Nunez-Flores,Smithhaven,278.84,ZAR,Web,Withdrawal,0
24c3cf3f-d7f0-4c8f-80f3-c4a1e67bf51a,2025-05-08T02:40:38,81664722,Cook Group,Johnsonville,99.89,ZAR,POS,Transfer,0
9cc8886f-3464-4b25-adaa-335639f99a30,2025-01-12T21:39:01,74226771,Morales Ltd,Coltonborough,7.35,ZAR,Web,Transfer,0
34c66a9b-2eb3-4f37-8c87-f495b9cff745,2025-06-16T16:14:02,43787610,Stout-Carroll,South Phillipland,7.57,ZAR,Mobile,Purchase,0
22d1eab9-f56f-4a41-80b5-c633a517be97,2025-02-24T21:17:25,26476160,Smith-Cruz,Stephaniechester,23306.92,ZAR,Simulated,Transfer,1
06f642bf-7033-45d7-826d-3c038e8cfe7f,2025-05-11T06:27:17,47408531,"Rodriguez, Allen and Woodard",Thomasstad,27.08,ZAR,Web,Withdrawal,0
e1106d63-efcf-4f06-b5cc-89559b563427,2025-04-26T21:54:53,63189508,"Drake, Flores and Wang",New Alvin,78.63,ZAR,POS,Purchase,0
69105b57-9a47-4c27-87ee-5d2a46c6753e,2025-01-28T05:41:22,74919714,Mejia-Warren,South Tamara,2.42,ZAR,Web,Transfer,0
2e59173a-10a9-4db1-899c-f07d98b92277,2025-05-22T14:20:52,23142851,Garrison PLC,West Drewtown,9.27,ZAR,Mobile,Purchase,0
de710be4-6890-41ec-8151-d860b6d6bb81,2025-05-10T08:48:09,52673554,"Johnson, Beck and Jacobs",East Omarhaven,12.03,ZAR,Web,Transfer,0
5f32dfa2-fab9-447f-be68-2067309c01bb,2025-03-19T08:27:34,11633185,Rodriguez-Gonzales,Port Levi,37.93,ZAR,Mobile,Withdrawal,0
eb97693e-7c71-4821-b53f-454617973b75,2025-03-23T20:11:07,53965751,"Hughes, Smith and Hernandez",South Heather,74.87,ZAR,Mobile,Transfer,0
32a4d320-da5c-4696-88c7-6ccc5bdc3067,2025-04-01T20:20:03,71052224,Ortiz-Johnson,West Sandra,21.71,ZAR,Web,Transfer,0
caf91a7c-a089-4d36-9ba5-6cc05af5a4f1,2025-02-07T17:01:02,22728652,Heath-Ruiz,Davidshire,62.97,ZAR,Mobile,Purchase,0
da0101ce-555a-482a-9576-28accb07a063,2025-02-15T19:21:31,77002241,Jones-Mason,Danielleland,144.23,ZAR,Mobile,Purchase,0
d3ccf8a3-399b-4d5b-9f7b-5e77d066ef04,2025-05-09T09:49:43,96898435,Fitzgerald Inc,New Jeremiahberg,38.58,ZAR,Web,Transfer,0
373f90c1-c9f8-42ba-a19c-b0c71f945d10,2025-02-03T06:36:38,87484747,Lopez PLC,Courtneyhaven,70.42,ZAR,POS,Purchase,0
224f35db-2f2a-4ac0-9b7e-6cce40bc13e0,2025-02-25T05:52:49,44732750,Peterson Ltd,Skinnerville,225.46,ZAR,Mobile,Withdrawal,0
6824c98e-3b79-4527-89c0-edf4286071b0,2025-04-11T07:15:48,35273741,Richardson LLC,South John,162.15,ZAR,Web,Withdrawal,0
6f39605d-ce11-4e11-813e-c826b2431e1a,2025-03-14T05:53:58,49202272,Ray-Hernandez,Millsstad,373.3,ZAR,POS,Transfer,0
ec911a2a-ed7f-49cd-aa80-9a1e494e8774,2025-02-17T14:59:26,75387037,Daniels Ltd,Joelchester,165.23,ZAR,Mobile,Withdrawal,0
5c2d133d-6242-4057-a373-6130a7c04014,2025-02-02T12:20:55,46823885,Anderson PLC,Mccoyton,227.71,ZAR,Web,Transfer,0
9eb858ca-91d5-48e4-8436-fe28ab2df9d9,2025-05-24T19:15:27,84731681,"Powell, Garza and Baker",Lake Joannafurt,42.17,ZAR,Web,Withdrawal,0
d3a57c3a-1e0e-4221-93de-ecc8cb96ad42,2025-06-14T09:44:11,53399433,"Ford, Davis and Washington",North Yolanda,210.81,ZAR,Mobile,Withdrawal,0
bdc5efbf-7bca-4c5c-a989-f53e8b7c54ab,2025-04-09T10:54:59,59998507,"Garcia, Stevenson and Joyce",Johnsonville,3.45,ZAR,Mobile,Withdrawal,0
ded1c69c-8c2e-4e06-b582-8b73609a7af1,2025-05-25T20:34:29,63318576,"King, Reyes and Jones",Alvarezshire,183.75,ZAR,Web,Transfer,0
66c68a63-d989-44e9-a5c3-052134bcd8cd,2025-02-27T14:40:40,71536715,Phillips Group,North Joshuaview,166.54,ZAR,POS,Transfer,0
396bde0c-8692-490f-b06d-dc430373dc3b,2025-04-07T23:26:56,88750997,"Greene, Sanders and Allen",East Joseph,82.31,ZAR,Web,Purchase,0
afe71eb9-5482-43e0-b7ae-21fb45e5c7d6,2025-02-28T02:27:36,31619235,Harper-Brown,Bowenbury,33.58,ZAR,Web,Withdrawal,0
f3343048-e5a4-4ee8-b0d7-6e9be7341ba1,2025-02-09T04:12:46,85709966,"Mitchell, Lopez and Ramos",New Michaelside,11.32,ZAR,POS,Transfer,0
af6f69ff-8f96-4096-993e-d2f048743ef2,2025-01-09T09:38:25,93379647,Martinez and Sons,New Jeromeport,418.92,ZAR,Web,Withdrawal,0
9daa67a7-5318-425e-b3fc-0b57000065b4,2025-05-30T05:05:57,46308272,Parker Inc,New Heather,44.51,ZAR,Mobile,Purchase,0
73380966-90bf-4b0e-b198-25975a1c68a4,2025-06-03T04:59:39,13973908,Payne LLC,Richardville,56.7,ZAR,Web,Transfer,0
4fd58d32-1687-49b9-b756-4457faf816fb,2025-05-07T19:26:46,40361992,Castaneda-Barron,Jessicaborough,82.74,ZAR,POS,Withdrawal,0
87ccc38f-819b-44d4-ba5f-a0b5488458fc,2025-02-05T10:02:09,10532944,Robinson-Matthews,Dennistown,78.63,ZAR,Mobile,Purchase,0
44dc9dd6-6eda-4615-a3bd-9fa0ca3e353b,2025-02-18T12:38:27,96441735,Castro-Hunt,North Noahton,82.71,ZAR,Web,Withdrawal,0
c1503909-3e08-4ed4-afab-047395d6701a,2025-02-09T04:34:25,13711277,Cervantes-Hill,Isabellachester,66.4,ZAR,POS,Transfer,0
6980bd50-dc6b-4679-94cf-09fe4452207a,2025-01-17T20:52:10,66443463,Young Ltd,Amandachester,217.97,ZAR,Mobile,Withdrawal,0
61e200c3-6db7-4e14-8b5a-97715a2f8fcf,2025-01-15T23:34:08,10918716,Hartman-Sosa,Phillipsville,184.81,ZAR,POS,Transfer,0
02ccdcbb-ef32-4236-83cf-701f530ea905,2025-04-21T23:19:40,17142364,Moreno Group,Joanneton,118.82,ZAR,Web,Transfer,0
c73f3383-5094-4a6e-a351-911082882777,2025-04-04T16:56:22,52842498,Johnson-Schultz,East Sandra,26.42,ZAR,Mobile,Transfer,0
0510c4d0-9202-4706-9a2e-79a90be16127,2025-05-13T08:58:12,16180010,Long Group,Knappmouth,173.58,ZAR,POS,Withdrawal,0
5c4d0676-8acd-43c8-96da-e79e39f3f5bb,2025-05-29T05:58:12,10879205,"Hunter, Henry and Brown",West Deborahland,142.95,ZAR,Mobile,Purchase,0
af1f9222-01a9-4c2d-91b3-28abf62d5abe,2025-02-05T17:37:01,64347711,Noble-Hamilton,North Denise,155.55,ZAR,Mobile,Transfer,0
3c766cb2-6b22-4444-9911-b366b2374f75,2025-04-12T13:18:49,12114219,Hamilton LLC,East Donaldburgh,53.98,ZAR,Web,Transfer,0
befc98eb-8849-43ca-96c8-42074fbca90b,2025-03-05T15:42:27,38168795,Robinson-Shepherd,West Alisonchester,23.3,ZAR,POS,Withdrawal,0
10f962bd-c4a5-4e20-aecf-42eb9219a1e3,2025-04-18T20:10:01,64522283,Hill-Smith,Lake Hannah,5.26,ZAR,Mobile,Transfer,0
3a506b7c-42f8-404c-8cf1-e0b729e73bdf,2025-05-07T07:10:12,40443423,Perez Inc,East Robertmouth,129.89,ZAR,Mobile,Transfer,0
81fa42f9-ecc8-4ff6-8071-935568d94aa8,2025-04-05T08:07:23,23321458,Schwartz-Smith,West Amandafort,71.29,ZAR,Mobile,Withdrawal,0
b7697939-a9c1-40df-936d-d1bfb72480ca,2025-04-15T05:35:02,94391038,Cortez-Calhoun,East Sabrina,213.58,ZAR,Web,Transfer,0
91420aff-b8f7-4a1c-bfde-2b378cf2a16f,2025-03-09T18:49:18,55072931,"Walker, Rivera and Jenkins",East Loristad,76.06,ZAR,POS,Withdrawal,0
c3ea22e6-498e-4027-9dbf-929f13b77066,2025-04-18T19:32:43,77359301,Stanton-Miller,Castillohaven,44.13,ZAR,Mobile,Purchase,0
6d7bc8e8-c19b-435a-8d0d-fd9b0cd7dfdb,2025-04-14T14:17:00,45260487,Anderson-Crosby,Lake Jonathan,58.35,ZAR,POS,Withdrawal,0
7d420908-a656-4c07-aad6-7fd27a8746ed,2025-04-25T17:05:05,38764959,Henson-Suarez,Scotttown,33.19,ZAR,POS,Withdrawal,0
ea690e7b-d3df-443b-abdb-14a5955c87b4,2025-03-04T19:39:25,78566935,Davis-Henry,North Steven,178.61,ZAR,Mobile,Transfer,0
36fae7c5-127b-4b1c-a507-d66d1d45ebe5,2025-03-29T17:23:02,36009665,Rogers and Sons,Brownland,51.48,ZAR,Mobile,Purchase,0
04e39643-ce65-4268-a7d7-74148a78bd15,2025-02-01T03:57:23,98427570,Hall and Sons,Port Tiffany,205.45,ZAR,POS,Withdrawal,0
5b01c778-f08a-4b4d-8d7a-536b37b48aa4,2025-03-07T01:19:22,70340846,Barnett-Gill,New Bryanshire,433.41,ZAR,Mobile,Transfer,0
806de45a-9e71-416e-814c-52299c3fe30f,2025-04-01T04:45:39,49007797,Wood Inc,East Susan,52.24,ZAR,Web,Withdrawal,0
65202db5-acaf-47fb-8bac-7c01cb54547b,2025-01-30T12:21:57,49547394,Barnett-Bradshaw,West Gabriel,58.39,ZAR,Web,Transfer,0
69c76503-f214-4114-b7dd-d0c48376da21,2025-03-22T07:28:14,24969770,Moore LLC,North Tami,40.72,ZAR,POS,Transfer,0
eb156507-724b-4d60-8e68-17aa7076668e,2025-01-28T06:55:15,79164457,James Group,South Danport,51.33,ZAR,Web,Withdrawal,0
d6008da9-a4bf-4658-b45a-49171ad50d1c,2025-05-25T08:55:01,56641822,James PLC,Lake Melanie,8.95,ZAR,POS,Withdrawal,0
85cd941d-6bca-4aa0-ac47-f0725a118ab7,2025-05-23T15:57:47,49115301,"Garcia, Wheeler and Scott",East Kathyland,219.46,ZAR,Web,Transfer,0
cea29485-59b5-41fb-962c-b191f4acc5d6,2025-06-11T04:37:31,15244638,"Bush, Hernandez and Beasley",West Juan,220.44,ZAR,Mobile,Withdrawal,0
9d6e50fd-d827-4fd9-b9ca-c72415827f67,2025-01-31T14:46:03,76672643,Hendricks-Mccoy,Alexville,295.05,ZAR,Mobile,Withdrawal,0
2e9e6cf2-147e-4be2-bcaf-af3afb24c2e1,2025-06-01T01:52:57,97475511,Willis Ltd,Rosalesstad,14,ZAR,POS,Withdrawal,0
